season,celebrity_name,ballroom_partner,celebrity_industry,celebrity_age_during_season,is_international,weeks_survived,season_avg_score,season_score_std,season_max_score,season_min_score,score_improvement,total_weeks_participated,consecutive_weeks,week1_avg_score,week2_avg_score,week3_avg_score,week4_avg_score,week5_avg_score,week6_avg_score,week7_avg_score,week8_avg_score,week9_avg_score,week10_avg_score,week11_avg_score,is_Actor_Actress,is_Athlete,is_TV_Personality,is_Singer_Rapper,is_Model,is_Comedian,is_Social_Media_Personality,is_Radio_Personality
28,James Van Der Beek,Emma Slater,Actor/Actress,42,0,10.0,8.31666,1.2333942929679569,10.6666,6.666666666666667,1.6388888888888884,10,10,7.0,6.666666666666667,7.666666666666667,7.0,8.666666666666666,9.0,9.0,10.6666,9.0,8.5,,1,0,0,0,0,0,0,0
28,Kel Mitchell,Witney Carson,Actor/Actress,41,0,11.0,8.28029696969697,1.4871001883198758,9.999933333333333,5.333333333333333,3.3055555555555562,11,11,5.333333333333333,6.666666666666667,6.666666666666667,8.0,8.666666666666666,8.666666666666666,8.5,9.999933333333333,9.25,9.5,9.833333333333334,1,0,0,0,0,0,0,0
28,Ray Lewis,Cheryl Burke,Athlete,44,0,,5.0,0.0,5.0,5.0,,2,2,5.0,5.0,,,,,,,,,,0,1,0,0,0,0,0,0
28,Lamar Odom,Peta Murgatroyd,Athlete,39,0,4.0,4.166666666666666,0.5773502691896257,5.0,3.6666666666666665,,4,4,3.6666666666666665,4.0,4.0,5.0,,,,,,,,0,1,0,0,0,0,0,0
28,Sailor Brinkley-Cook,Valentin Chmerkovskiy,Model,21,0,6.0,7.402777777777779,1.186049308824453,9.0,6.0,,6,6,6.0,6.0,7.666666666666667,7.75,8.0,9.0,,,,,,0,0,0,0,1,0,0,0
28,Sean Spicer,Lindsay Arnold,Politician,48,0,9.0,5.87037037037037,1.029184472780437,7.0,4.0,1.4722222222222223,9,9,4.0,5.333333333333333,5.0,5.25,6.333333333333333,7.0,7.0,6.666666666666667,6.25,,,0,0,0,0,0,0,0,0
28,Mary Wilson,Brandon Armstrong,Singer/Rapper,75,0,2.0,5.333333333333334,0.4714045207910319,5.666666666666667,5.0,,2,2,5.666666666666667,5.0,,,,,,,,,,0,0,0,1,0,0,0,0
28,Lauren Alaina,Gleb Savchenko,Singer/Rapper,24,0,,7.992424242424241,1.12697637844622,9.5,6.333333333333333,2.63888888888889,11,11,6.333333333333333,6.333333333333333,6.666666666666667,8.0,7.666666666666667,8.666666666666666,9.0,8.0,8.75,9.0,9.5,0,0,0,1,0,0,0,0
28,Ally Brooke,Sasha Farber,Singer/Rapper,26,0,11.0,8.56060606060606,1.5134080878613148,10.0,5.333333333333333,3.2777777777777777,11,11,5.333333333333333,6.666666666666667,8.0,8.0,9.0,8.333333333333334,9.0,10.0,10.0,9.833333333333334,10.0,0,0,0,1,0,0,0,0
28,Karamo Brown,Jenna Johnson,TV Personality,38,0,7.0,6.833333333333333,1.1506841765115545,8.333333333333334,5.333333333333333,,7,7,5.666666666666667,6.333333333333333,5.333333333333333,7.0,7.0,8.333333333333334,8.166666666666666,,,,,0,0,1,0,0,0,0,0
28,Hannah Brown,Alan Bersten,TV Personality,24,0,11.0,8.412872727272728,1.0698488991772188,10.333266666666667,6.666666666666667,1.958333333333333,11,11,6.666666666666667,8.0,7.0,8.0,8.333333333333334,8.0,8.666666666666666,10.333266666666667,8.875,9.0,9.666666666666666,0,0,1,0,0,0,0,0
29,Anne Heche,Keo Motsepe,Actor/Actress,51,0,4.0,6.0,0.816496580927726,7.0,5.0,,4,4,6.0,6.0,5.0,7.0,,,,,,,,1,0,0,0,0,0,0,0
29,Jesse Metcalfe,Sharna Burgess,Actor/Actress,41,0,5.0,6.533333333333334,0.38005847503304613,7.0,6.0,,5,5,6.0,6.666666666666667,6.666666666666667,7.0,6.333333333333333,,,,,,,1,0,0,0,0,0,0,0
29,Chrishell Stause,Gleb Savchenko,Actor/Actress,39,0,8.0,7.125,1.5320646925708528,9.0,4.333333333333333,,8,8,4.333333333333333,6.0,7.333333333333333,7.333333333333333,6.333333333333333,8.0,8.666666666666666,9.0,,,,1,0,0,0,0,0,0,0
29,Skai Jackson,Alan Bersten,Actor/Actress,18,0,10.0,7.849986666666666,1.7185316732319003,9.6666,5.0,3.5833000000000013,10,10,7.0,5.0,6.0,9.333333333333334,8.0,6.0,9.0,8.999933333333333,9.6666,9.5,,1,0,0,0,0,0,0,0
29,Justina Machado,Sasha Farber,Actor/Actress,48,0,,8.363624242424244,1.215214492735145,10.0,6.333333333333333,2.6666444444444446,11,11,7.0,7.0,6.333333333333333,8.0,8.0,9.0,8.666666666666666,9.6666,8.6666,9.666666666666666,10.0,1,0,0,0,0,0,0,0
29,Charles Oakley,Emma Slater,Athlete,56,0,2.0,4.5,0.7071067811865476,5.0,4.0,,2,2,4.0,5.0,,,,,,,,,,0,1,0,0,0,0,0,0
29,Veron Davis,Peta Murgatroyd,Athlete,36,0,6.0,6.722222222222222,0.7123253522144267,7.333333333333333,5.666666666666667,,6,6,5.666666666666667,6.0,7.333333333333333,7.333333333333333,7.0,7.0,,,,,,0,1,0,0,0,0,0,0
29,Johnny Weir,Britt Stewart,Athlete,36,0,10.0,8.35,1.5364903088323734,10.0,6.0,3.083333333333333,10,10,6.0,6.0,8.0,8.0,9.666666666666666,7.333333333333333,9.0,10.0,10.0,9.5,,0,1,0,0,0,0,0,0
29,Nev Schulman,Jenna Johnson,Producer,35,0,11.0,8.787872727272728,1.249641726595461,10.0,6.666666666666667,2.6666444444444446,11,11,6.666666666666667,7.0,8.0,8.0,8.666666666666666,8.666666666666666,10.0,10.0,9.6666,10.0,10.0,0,0,0,0,0,0,0,0
29,AJ McLean,Cheryl Burke,Singer/Rapper,42,0,9.0,7.814807407407408,1.1194095668126143,9.0,6.0,1.888822222222223,9,9,6.0,6.333333333333333,7.0,8.0,8.0,9.0,8.666666666666666,9.0,8.333266666666667,,,0,0,0,1,0,0,0,0
29,Nelly,Daniella Karagach,Singer/Rapper,45,0,11.0,7.6515151515151505,1.4072324009569388,9.5,5.333333333333333,3.166666666666667,11,11,5.333333333333333,6.0,6.0,7.0,8.0,8.0,9.0,8.0,8.0,9.333333333333334,9.5,0,0,0,1,0,0,0,0
29,Kaitlyn Bristowe,Artem Chigvintsev,TV Personality,35,1,11.0,8.666666666666668,1.1547005383792517,10.0,6.666666666666667,2.7777777777777777,11,11,6.666666666666667,7.333333333333333,7.666666666666667,8.333333333333334,9.0,9.0,8.0,9.333333333333334,10.0,10.0,10.0,0,0,1,0,0,0,0,0
29,Carole Baskin,Pasha Pashkov,TV Personality,59,0,3.0,4.333333333333333,0.8819171036881968,5.333333333333333,3.6666666666666665,,3,3,3.6666666666666665,5.333333333333333,4.0,,,,,,,,,0,0,1,0,0,0,0,0
29,Monica Aldama,Valentin Chmerkovskiy,TV Personality,48,0,7.0,7.38095238095238,1.2971274735120224,9.0,5.333333333333333,,7,7,6.333333333333333,5.333333333333333,7.0,8.0,8.666666666666666,9.0,7.333333333333333,,,,,0,0,1,0,0,0,0,0
29,Jeannie Mai,Brandon Armstrong,TV Personality,41,0,,7.285714285714286,1.0079052613579396,8.333333333333334,6.0,,7,7,6.0,6.0,7.333333333333333,7.0,8.0,8.333333333333334,8.333333333333334,,,,,0,0,1,0,0,0,0,0
30,Martin Kove,Britt Stewart,Actor/Actress,75,0,2.0,3.5,0.3535533905932738,3.75,3.25,,2,2,3.25,3.75,,,,,,,,,,1,0,0,0,0,0,0,0
30,Brian Austin Green,Sharna Burgess,Actor/Actress,48,0,4.0,6.145833333333333,0.33592740617910616,6.5,5.75,,4,4,6.0,5.75,6.333333333333333,6.5,,,,,,,,1,0,0,0,0,0,0,0
30,Melora Hardin,Artem Chigvintsev,Actor/Actress,54,0,9.0,8.50462962962963,1.3061095160442078,10.5,6.5,2.0277777777777777,9,9,6.5,6.75,7.666666666666667,9.125,9.0,8.5,9.5,10.5,9.0,,,1,0,0,0,0,0,0,0
30,Matt James,Lindsay Arnold,Athlete,29,0,4.0,6.322916666666667,0.7171631032524377,7.125,5.5,,4,4,6.0,5.5,6.666666666666667,7.125,,,,,,,,0,1,0,0,0,0,0,0
30,"Mike ""The Miz"" Mizanin",Witney Carson,Athlete,40,0,7.0,7.494047619047619,0.9280943524147354,8.5,6.0,,7,7,6.0,6.5,7.333333333333333,8.125,8.0,8.5,8.0,,,,,0,1,0,0,0,0,0,0
30,Suni Lee,Sasha Farber,Athlete,18,0,9.0,8.430555555555555,1.2233265213252666,10.5,7.0,2.375,9,9,7.0,7.0,7.0,8.5,9.0,9.0,8.5,10.5,9.375,,,0,1,0,0,0,0,0,0
30,Iman Shumpert,Daniella Karagach,Athlete,31,0,11.0,7.933333333333333,1.6692341335452594,10.0,5.25,3.7430555555555562,10,10,5.25,6.25,6.333333333333333,7.875,7.0,10.0,8.5,8.75,9.375,10.0,,0,1,0,0,0,0,0,0
30,Cody Rigsby,Cheryl Burke,Fitness Instructor,34,0,11.0,7.9125,1.481424333388498,9.5,6.0,3.1875,10,10,6.0,6.0,6.0,7.25,8.0,9.0,9.0,9.5,8.875,9.5,,0,0,0,0,0,0,0,0
30,Melanie C,Gleb Savchenko,Singer/Rapper,47,1,5.0,7.766666666666666,0.8728147315184108,9.0,6.75,,5,5,6.75,7.5,7.333333333333333,8.25,9.0,,,,,,,0,0,0,1,0,0,0,0
30,Jimmie Allen,Emma Slater,Singer/Rapper,36,0,8.0,7.817708333333334,1.4187550258634145,9.5,5.5,,8,8,5.5,6.75,6.666666666666667,8.125,8.5,9.5,9.5,8.0,,,,0,0,0,1,0,0,0,0
30,Olivia Jade,Valentin Chmerkovskiy,Social Media Personality,21,0,8.0,8.40625,1.3688988014354562,10.5,6.25,,8,8,6.25,6.75,8.0,8.75,9.0,9.0,10.5,9.0,,,,0,0,0,0,0,0,1,0
30,JoJo Siwa,Jenna Johnson,Social Media Personality,18,0,11.0,9.175,1.1306954595390495,10.25,7.25,2.333333333333333,10,10,7.25,7.75,8.0,8.75,10.0,10.0,9.75,10.25,10.0,10.0,,0,0,0,0,0,0,1,0
30,Christine Chiu,Pasha Pashkov,TV Personality,38,1,3.0,6.416666666666667,0.5204164998665333,7.0,6.0,,3,3,6.25,6.0,7.0,,,,,,,,,0,0,1,0,0,0,0,0
30,Kenya Moore,Brandon Armstrong,TV Personality,50,0,6.0,7.3125,1.0774680969754975,9.0,6.0,,6,6,6.5,6.0,7.0,7.375,9.0,8.0,,,,,,0,0,1,0,0,0,0,0
30,Amanda Kloots,Alan Bersten,TV Personality,39,0,,8.9375,1.0980569960920366,10.5,7.0,2.145833333333333,10,10,7.0,8.0,8.0,8.5,9.75,9.5,8.5,10.5,9.875,9.75,,0,0,1,0,0,0,0,0
31,Jason Lewis,Peta Murgatroyd,Actor/Actress,51,0,1.0,4.5,,4.5,4.5,,1,1,4.5,,,,,,,,,,,1,0,0,0,0,0,0,0
31,Cheryl Ladd,Louis van Amstel,Actor/Actress,71,0,3.0,5.5,0.4330127018922193,6.0,5.25,,3,3,5.25,5.25,6.0,,,,,,,,,1,0,0,0,0,0,0,0
31,Selma Blair,Sasha Farber,Actor/Actress,50,0,,7.8,1.3038404810405297,10.0,7.0,,5,5,7.0,7.0,7.0,8.0,10.0,,,,,,,1,0,0,0,0,0,0,0
31,Joseph Baena,Daniella Karagach,Actor/Actress,24,0,5.0,6.95,1.1911129249571595,8.75,5.75,,5,5,5.75,6.0,7.25,7.0,8.75,,,,,,,1,0,0,0,0,0,0,0
31,Trevor Donovan,Emma Slater,Actor/Actress,39,0,9.0,7.958333333333333,1.489546910976623,9.75,5.25,1.625,9,9,5.25,7.5,6.75,7.0,9.0,8.5,9.75,9.75,8.125,,,1,0,0,0,0,0,0,0
31,Daniel Durant,Britt Stewart,Actor/Actress,32,0,9.0,8.152777777777779,0.9778359752251112,9.75,6.75,1.375,9,9,6.75,7.25,7.75,7.25,8.375,8.5,9.125,9.75,8.625,,,1,0,0,0,0,0,0,0
31,Wayne Brady,Witney Carson,Comedian,50,0,11.0,9.0625,1.1535723499922608,11.25,7.25,1.479166666666667,10,10,7.25,8.0,8.25,9.0,10.25,8.5,9.5,11.25,9.125,9.5,,0,0,0,0,0,1,0,0
31,Sam Champion,Cheryl Burke,News Anchor,61,0,4.0,6.0,0.67700320038633,6.5,5.0,,4,4,5.0,6.5,6.25,6.25,,,,,,,,0,0,0,0,0,0,0,0
31,Jessie James Decker,Alan Bersten,Singer/Rapper,34,1,6.0,7.083333333333333,1.4375905768565216,9.0,5.0,,6,6,5.0,6.25,6.5,7.75,9.0,8.0,,,,,,0,0,0,1,0,0,0,0
31,Jordin Sparks,Brandon Armstrong,Singer/Rapper,32,0,7.0,7.857142857142857,0.9906557472320087,8.875,6.5,,7,7,6.5,6.75,7.25,8.5,8.875,8.5,8.625,,,,,0,0,0,1,0,0,0,0
31,Heidi D'Amelio,Artem Chigvintsev,Social Media Personality,50,0,8.0,8.21875,1.1984923564927015,9.75,6.0,,8,8,6.0,7.0,8.0,8.5,9.75,9.0,8.75,8.75,,,,0,0,0,0,0,0,1,0
31,Charli D'Amelio,Mark Ballas,Social Media Personality,18,0,11.0,9.475,1.1146125385581804,11.25,8.0,1.916666666666666,10,10,8.0,8.0,8.25,9.0,10.5,10.0,9.75,11.25,10.0,10.0,,0,0,0,0,0,0,1,0
31,Teresa Giudice,Pasha Pashkov,TV Personality,50,0,2.0,5.375,0.5303300858899106,5.75,5.0,,2,2,5.0,5.75,,,,,,,,,,0,0,1,0,0,0,0,0
31,Vinny Guadagnino,Koko Iwasaki,TV Personality,34,0,8.0,6.734375,1.199772113778279,7.875,4.25,,8,8,4.25,6.75,5.75,7.25,7.75,7.0,7.875,7.25,,,,0,0,1,0,0,0,0,0
31,Shangela,Gleb Savchenko,TV Personality,40,0,,8.6375,1.1952597346741558,10.5,7.0,2.145833333333333,10,10,7.0,7.0,7.5,8.0,9.625,9.0,9.125,10.5,9.125,9.5,,0,0,1,0,0,0,0,0
31,Gabby Windey,Valentin Chmerkovskiy,TV Personality,31,0,11.0,9.0625,1.0627042287380708,10.25,7.0,2.25,10,10,7.0,8.0,8.25,9.0,10.25,9.25,8.875,10.0,10.0,10.0,,0,0,1,0,0,0,0,0
32,Jamie Lynn Spears,Alan Bersten,Actor/Actress,32,0,2.0,5.166666666666666,0.23570226039551562,5.333333333333333,5.0,,2,2,5.0,5.333333333333333,,,,,,,,,,1,0,0,0,0,0,0,0
32,Mira Sorvino,Gleb Savchenko,Actor/Actress,55,0,5.0,6.5,0.6871842709362765,7.333333333333333,5.666666666666667,,5,5,5.666666666666667,6.0,6.5,7.0,7.333333333333333,,,,,,,1,0,0,0,0,0,0,0
32,Barry Williams,Peta Murgatroyd,Actor/Actress,68,0,8.0,6.932291666666666,1.4457685761537533,8.75,5.0,,8,8,5.333333333333333,5.0,6.25,6.0,8.0,8.0,8.125,8.75,,,,1,0,0,0,0,0,0,0
32,Alyson Hannigan,Sasha Farber,Actor/Actress,49,0,,7.318181818181817,1.505922650836699,9.0,4.333333333333333,2.88888888888889,11,11,4.333333333333333,6.333333333333333,6.0,6.0,7.0,7.75,8.75,9.0,8.0,8.5,8.833333333333334,1,0,0,0,0,0,0,0
32,Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,17,0,11.0,9.121212121212123,1.335084077857831,10.5,6.0,2.750000000000001,11,11,6.0,8.0,8.0,9.0,9.333333333333334,10.5,9.25,10.0,10.25,10.0,10.0,1,0,0,0,0,0,0,0
32,Adrian Peterson,Britt Stewart,Athlete,38,0,4.0,5.875,0.8539125638299665,7.0,5.0,,4,4,6.0,5.0,5.5,7.0,,,,,,,,0,1,0,0,0,0,0,0
32,Matt Walsh,Koko Iwasaki,Comedian,58,0,1.0,4.0,,4.0,4.0,,1,1,4.0,,,,,,,,,,,0,0,0,0,0,1,0,0
32,Tyson Beckford,Jenna Johnson,Model,52,0,3.0,5.0,1.0,6.0,4.0,,3,3,4.0,6.0,5.0,,,,,,,,,0,0,0,0,1,0,0,0
32,Jason Mraz,Daniella Karagach,Singer/Rapper,46,0,11.0,8.886363636363637,1.0744977685158097,10.75,7.0,2.250000000000001,11,11,7.0,8.0,8.5,8.0,9.0,9.75,9.0,8.25,10.75,9.5,10.0,0,0,0,1,0,0,0,0
32,Lele Pons,Brandon Armstrong,Social Media Personality,27,1,7.0,7.684523809523809,1.1486347428520403,9.25,6.333333333333333,,7,7,6.333333333333333,7.0,6.75,7.333333333333333,8.0,9.25,9.125,,,,,0,0,0,0,0,0,1,0
32,Harry Jowsey,Rylee Arnold,TV Personality,26,1,9.0,6.416666666666667,1.286953767623375,8.0,4.0,2.5,9,9,4.0,5.0,6.0,7.0,6.0,7.25,8.0,7.0,7.5,,,0,0,1,0,0,0,0,0
32,Mauricio Umansky,Emma Slater,TV Personality,53,1,6.0,6.222222222222221,1.6697194264195894,8.25,4.0,,6,6,5.0,4.0,5.75,6.333333333333333,8.0,8.25,,,,,,0,0,1,0,0,0,0,0
32,Charity Lawson,Artem Chigvintsev,TV Personality,27,0,,8.825757575757576,1.049109771726159,9.833333333333334,7.0,2.2777777777777795,11,11,7.333333333333333,7.0,8.0,8.0,9.333333333333334,9.5,9.0,9.75,9.5,9.833333333333334,9.833333333333334,0,0,1,0,0,0,0,0
32,Ariana Madix,Pasha Pashkov,TV Personality,38,0,11.0,8.840909090909092,1.2624131133218113,10.5,6.666666666666667,2.1944444444444446,11,11,7.0,6.666666666666667,8.5,8.333333333333334,8.0,10.25,9.25,10.5,9.25,9.666666666666666,9.833333333333334,0,0,1,0,0,0,0,0
33,Tori Spelling,Pasha Pashkov,Actor/Actress,51,0,2.0,6.0,0.47140452079103123,6.333333333333333,5.666666666666667,,2,2,5.666666666666667,6.333333333333333,,,,,,,,,,1,0,0,0,0,0,0,0
33,Eric Roberts,Britt Stewart,Actor/Actress,68,0,3.0,5.25,0.4330127018922193,5.75,5.0,,3,3,5.0,5.0,5.75,,,,,,,,,1,0,0,0,0,0,0,0
33,Reginald VelJohnson,Emma Slater,Actor/Actress,74,0,3.0,5.194444444444444,0.1734721666221776,5.333333333333333,5.0,,3,3,5.333333333333333,5.0,5.25,,,,,,,,,1,0,0,0,0,0,0,0
33,Chandler Kinney,Brandon Armstrong,Actor/Actress,24,0,11.0,9.069444444444445,1.0663736576724772,10.666666666666666,7.666666666666667,1.9027777777777768,9,9,7.666666666666667,8.0,8.625,8.0,9.0,10.666666666666666,10.0,9.666666666666666,10.0,,,1,0,0,0,0,0,0,0
33,Dwight Howard ,Daniella Karagach,Athlete,38,0,7.0,7.821428571428571,1.2194683983618333,10.333333333333334,6.5,,7,7,7.333333333333333,7.333333333333333,6.5,7.25,8.0,10.333333333333334,8.0,,,,,0,1,0,0,0,0,0,0
33,Danny Amendola,Witney Carson,Athlete,39,0,,8.314814814814815,1.0118892000048325,9.333333333333334,6.666666666666667,2.2777777777777777,9,9,6.666666666666667,7.0,7.5,9.0,8.5,9.333333333333334,8.5,9.0,9.333333333333334,,,0,1,0,0,0,0,0,0
33,Stephen Nedoroscik,Rylee Arnold,Athlete,26,0,,8.37037037037037,0.9465866228549301,9.833333333333334,7.0,2.472222222222223,9,9,7.0,7.333333333333333,7.75,8.25,8.0,9.333333333333334,9.0,8.833333333333334,9.833333333333334,,,0,1,0,0,0,0,0,0
33,Ilona Maher,Alan Bersten,Athlete,28,0,11.0,8.037037037037036,1.1925048852036486,9.5,6.0,2.833333333333333,9,9,6.0,7.0,7.0,8.0,8.666666666666666,8.0,8.666666666666666,9.5,9.5,,,0,1,0,0,0,0,0,0
33,Anna Delvey,Ezra Sosa,Con artist,33,1,2.0,5.833333333333334,0.23570226039551562,6.0,5.666666666666667,,2,2,6.0,5.666666666666667,,,,,,,,,,0,0,0,0,0,0,0,0
33,Brooks Nader,Gleb Savchenko,Model,27,0,4.0,7.072916666666667,0.9092980351164665,8.0,6.0,,4,4,6.0,6.666666666666667,7.625,8.0,,,,,,,,0,0,0,0,1,0,0,0
33,Phaedra Parks,Val Chmerkovskiy,TV Personality,51,0,5.0,7.266666666666666,0.7226494462892934,8.0,6.333333333333333,,5,5,6.333333333333333,7.0,7.0,8.0,8.0,,,,,,,0,0,1,0,0,0,0,0
33,Jenn Tran,Sasha Farber,TV Personality,26,0,6.0,7.875,1.4979152178945245,10.333333333333334,6.333333333333333,,6,6,6.333333333333333,6.333333333333333,7.75,8.0,8.5,10.333333333333334,,,,,,0,0,1,0,0,0,0,0
33,Joey Graziadei,Jenna Johnson,TV Personality,29,0,11.0,8.898148148148147,1.1620278146306604,10.666666666666666,7.0,2.13888888888889,9,9,7.0,7.333333333333333,8.75,9.0,8.666666666666666,10.666666666666666,9.166666666666666,9.666666666666666,9.833333333333334,,,0,0,1,0,0,0,0,0
34,Corey Feldman,Jenna Johnson,Actor/Actress,54,0,2.0,4.75,0.3535533905932738,5.0,4.5,,2,2,4.5,5.0,,,,,,,,,,1,0,0,0,0,0,0,0
34,Danielle Fishel,Pasha Pashkov,Actor/Actress,44,0,8.0,7.572916666666666,1.2539125276446228,9.25,6.0,,8,8,6.0,6.333333333333333,7.0,7.0,7.25,9.0,8.75,9.25,,,,1,0,0,0,0,0,0,0
34,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),Actor/Actress,55,0,,8.1856,1.2161109982234353,9.6666,6.0,2.7222,11,11,6.0,7.0,7.0,8.0,7.5,9.0,8.0,9.375,9.0,9.5,9.6666,1,0,0,0,0,0,0,0
34,Baron Davis,Britt Stewart,Athlete,46,0,2.0,5.5,0.7071067811865476,6.0,5.0,,2,2,5.0,6.0,,,,,,,,,,0,1,0,0,0,0,0,0
34,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),Athlete,24,0,11.0,8.588381818181817,1.5129982460416973,9.888866666666667,5.0,2.9351777777777768,11,11,5.0,7.333333333333333,8.0,8.0,8.0,9.75,9.5,9.75,9.75,9.5,9.888866666666667,0,1,0,0,0,0,0,0
34,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,59,0,9.0,6.398148148148148,1.1834930773762602,8.5,4.5,1.9722222222222223,9,9,4.5,5.333333333333333,6.0,6.0,6.0,6.75,7.25,8.5,7.25,,,0,0,0,0,0,1,0,0
34,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),Conservationist,22,1,11.0,8.838381818181817,1.2611715555487497,10.5,7.333333333333333,2.6851777777777786,11,11,7.5,7.333333333333333,7.333333333333333,7.333333333333333,8.75,9.0,10.25,9.5,10.5,9.833333333333334,9.888866666666667,0,0,0,0,0,0,0,0
34,Hilaria Baldwin,Gleb Savchenko,Entrepreneur,41,0,4.0,7.25,0.3191423692521128,7.666666666666667,7.0,,4,4,7.0,7.0,7.333333333333333,7.666666666666667,,,,,,,,0,0,0,0,0,0,0,0
34,Lauren Jauregui,Brandon Armstrong,Singer/Rapper,29,0,3.0,6.5,0.5,7.0,6.0,,3,3,6.5,7.0,6.0,,,,,,,,,0,0,0,1,0,0,0,0
34,Scott Hoying,Rylee Arnold,Singer/Rapper,34,0,6.0,6.638888888888888,0.9569434365419623,7.5,5.0,,6,6,5.0,6.0,7.333333333333333,7.0,7.5,7.0,,,,,,0,0,0,1,0,0,0,0
34,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),Social media personality,24,0,11.0,8.791666666666668,1.3628248848134037,10.75,6.5,2.8333333333333313,11,11,6.5,7.0,7.666666666666667,8.0,8.75,8.75,10.75,9.625,10.0,9.666666666666666,10.0,0,0,0,0,0,0,0,0
34,Jen Affleck,Jan Ravnik,TV Personality,26,0,7.0,7.297619047619047,0.884351016043245,8.5,6.0,,7,7,6.0,7.333333333333333,6.333333333333333,7.666666666666667,7.25,8.0,8.5,,,,,0,0,1,0,0,0,0,0
34,Whitney Leavitt,Mark Ballas,TV Personality,32,0,10.0,8.970833333333335,1.2155832949302898,10.5,7.333333333333333,2.4722222222222214,10,10,7.5,7.333333333333333,8.0,8.333333333333334,8.25,9.75,10.5,9.875,10.5,9.666666666666666,,0,0,1,0,0,0,0,0
34,Dylan Efron,Daniella Karagach (Rumer Willis week 9),TV Personality,33,0,,8.404036363636363,1.596112392690756,10.5,5.0,3.3703555555555544,11,11,5.0,6.666666666666667,7.666666666666667,7.666666666666667,9.0,8.0,9.5,9.5,10.5,9.166666666666666,9.777733333333334,0,0,1,0,0,0,0,0
