celebrity_name,season,ballroom_partner,celebrity_industry,celebrity_age,is_international,weeks_survived,season_avg_score,season_score_std,season_max_score,season_min_score,final_result,placement,fan_vote_estimate,fan_vote_std,fan_vote_ci_low,fan_vote_ci_high,fan_certainty,is_finalist,avg_fan_vote,fan_vote_records,is_Actor_Actress,is_Athlete,is_TV_Personality,is_Singer_Rapper,is_Model,is_Comedian,is_Social_Media_Personality,is_Radio_Personality
Derek Fisher,25,Sharna Burgess,Athlete,43,0,4.0,6.75,0.7391185942027819,7.666666666666667,6.0,Eliminated Week 4,11,0.010592430948258442,0.008562816246876812,0.0007714797210266392,0.027317377185079546,0.9915098830643577,False,0.010592430948258442,1,0,1,0,0,0,0,0,0
Debbie Gibson,25,Alan Bersten,Singer/Rapper,47,0,2.0,6.25,0.8249579113843051,6.833333333333333,5.666666666666667,Eliminated Week 2,12,0.007146795638872081,0.005843368818723801,0.0005201170182001603,0.0184221079055991,0.9941905777779434,False,0.007146795638872081,1,0,0,0,1,0,0,0,0
Barbara Corcoran,25,Keo Motsepe,Entrepreneur,68,0,2.0,5.166666666666667,0.7071067811865476,5.666666666666667,4.666666666666667,Eliminated Week 2,13,0.011060435527789146,0.008139998213107855,0.0008919084485014936,0.02631692350590177,0.9919257263598947,False,0.011060435527789146,1,0,0,0,0,0,0,0,0
Adam Rippon,26,Jenna Johnson,Athlete,28,0,11.0,9.291666666666666,0.9537935951882998,10.25,8.0,1st Place,1,0.6109750914777834,0.1438610254194551,0.4031744735610269,0.8771071339026015,0.8742320769547146,True,0.6109750914777834,1,0,1,0,0,0,0,0,0
Josh Norman,26,Sharna Burgess,Athlete,30,0,11.0,8.71875,0.90355201842506,9.5,7.875,2nd Place,2,0.27471574644157104,0.10493228613653079,0.0881497819568731,0.43447539220755976,0.9050328355383356,True,0.27471574644157104,1,0,1,0,0,0,0,0,0
Tonya Harding,26,Sasha Farber,Athlete,47,0,11.0,8.5,0.7103728806969124,9.333333333333334,7.666666666666667,3rd Place,3,0.11430916208064684,0.08022688149713575,0.00920709746528049,0.2635260508346403,0.925731452464925,True,0.11430916208064684,1,0,1,0,0,0,0,0,0
Mirai Nagasu,26,Alan Bersten,Athlete,25,0,3.0,8.555555555555555,0.8093779046851923,9.25,7.666666666666667,Eliminated Week 3,4,0.02875782299396747,0.024293124970830988,0.0018573937045442588,0.0765342534127941,0.976283034242251,False,0.02875782299396747,1,0,1,0,0,0,0,0,0
Chris Mazdzer,26,Witney Carson,Athlete,29,0,3.0,7.833333333333333,0.7216878364870323,8.25,7.0,Eliminated Week 3,5,0.03147811536719897,0.024760357877723866,0.0025080115191395444,0.08059434698183869,0.9758379042598775,False,0.03147811536719897,1,0,1,0,0,0,0,0,0
Jennie Finch Daigle,26,Keo Motsepe,Athlete,37,0,3.0,7.375,0.4506939094329986,7.875,7.0,Eliminated Week 3,6,0.038954483293034414,0.02930790026839342,0.0028899721030860126,0.09627636722462925,0.971526595432959,False,0.038954483293034414,1,0,1,0,0,0,0,0,0
Arike Ogunbowale,26,Gleb Savchenko,Athlete,21,0,2.0,7.708333333333334,1.4731391274719738,8.75,6.666666666666667,Eliminated Week 2,7,0.015196652976637472,0.012803830843330706,0.0008913283974507814,0.041067183243922674,0.9873580347413681,False,0.015196652976637472,1,0,1,0,0,0,0,0,0
Kareem Abdul-Jabbar,26,Lindsay Arnold,Athlete,71,0,2.0,6.520833333333334,1.2079740845270184,7.375,5.666666666666667,Eliminated Week 2,8,0.02124449933584627,0.016518088109437407,0.0020024178870773324,0.05497399782114908,0.9837503254465857,False,0.02124449933584627,1,0,1,0,0,0,0,0,0
Johnny Damon,26,Emma Slater,Athlete,44,0,1.0,6.0,,6.0,6.0,Eliminated Week 1,9,0.015041928415403054,0.011664767262877105,0.001241702160654439,0.03718808806262839,0.98846973064562,False,0.015041928415403054,1,0,1,0,0,0,0,0,0
Jamie Anderson,26,Artem Chigvintsev,Athlete,27,0,1.0,6.333333333333333,,6.333333333333333,6.333333333333333,Eliminated Week 1,10,0.013392483346402088,0.010433328278248619,0.001084653793779689,0.03341035582231924,0.9896744020745765,False,0.013392483346402088,1,0,1,0,0,0,0,0,0
Bobby Bones,27,Sharna Burgess,Radio Personality,38,0,11.0,7.462962962962964,0.9158245289908076,9.0,6.5,1st Place,1,0.5371148902823857,0.1316805186160382,0.3571306694332792,0.7991278435149896,0.8836416139980269,True,0.5371148902823857,1,0,0,0,0,0,0,0,1
Milo Manheim,27,Witney Carson,Actor/Actress,17,0,11.0,9.092592592592592,1.0243938285880985,10.0,6.666666666666667,2nd Place,2,0.25906232679921193,0.08219474481075013,0.10884932118832634,0.38371561074022703,0.9240481020584479,True,0.25906232679921193,1,1,0,0,0,0,0,0,0
Evanna Lynch,27,Keo Motsepe,Actor/Actress,27,1,11.0,8.685185185185183,1.3082124265907351,10.0,6.0,3rd Place,3,0.13799157813533003,0.06561259192702,0.030831924650420468,0.24488268660167084,0.9384273492786264,True,0.13799157813533003,1,1,0,0,0,0,0,0,0
Alexis Ren,27,Alan Bersten,Social Media Personality,21,0,,8.833333333333334,0.7861650943380503,9.666666666666666,7.333333333333333,4th Place,4,0.0658312047830722,0.04861193311222867,0.004767823678176225,0.15925622754856825,0.9536416365509491,True,0.0658312047830722,1,0,0,0,0,0,0,1,0
Juan Pablo Di Pace,27,Cheryl Burke,Actor/Actress,39,1,8.0,9.125,1.022562917690115,10.0,7.333333333333333,Eliminated Week 8,5,0.0233138968296772,0.019427518361460297,0.0014388785611536795,0.06131992358140677,0.9809427173471966,False,0.0233138968296772,1,1,0,0,0,0,0,0,0
Joe Amabile,27,Jenna Johnson,TV Personality,32,0,8.0,6.25,1.2149857925879115,7.833333333333333,4.666666666666667,Eliminated Week 8,6,0.03745272110384785,0.02809553921404403,0.002876148420541387,0.09258999680999569,0.9726722486943943,False,0.03745272110384785,1,0,0,1,0,0,0,0,0
DeMarcus Ware,27,Lindsay Arnold,Athlete,36,0,7.0,8.238095238095237,0.6074928962939559,8.833333333333334,7.333333333333333,Eliminated Week 7,7,0.017407995022054194,0.014309946522144715,0.001316276518034385,0.04549657620979547,0.98589193907522,False,0.017407995022054194,1,0,1,0,0,0,0,0,0
John Schneider,27,Emma Slater,Actor/Actress,58,0,7.0,7.214285714285714,1.0124881604899263,9.0,6.0,Eliminated Week 7,8,0.01691643235360534,0.014839993074246145,0.0010368330943677684,0.047461958322492045,0.9853770119668899,False,0.01691643235360534,1,1,0,0,0,0,0,0,0
Mary Lou Retton,27,Sasha Farber,Athlete,50,0,6.0,7.888888888888889,0.6885303726590961,8.666666666666666,6.666666666666667,Eliminated Week 6,9,0.015648129144401904,0.012901997685856814,0.0011485794633136392,0.04025300090219707,0.9872623435284622,False,0.015648129144401904,1,0,1,0,0,0,0,0,0
Tinashe,27,Brandon Armstrong,Singer/Rapper,25,0,4.0,8.5,0.5773502691896255,9.0,7.666666666666667,Eliminated Week 4,10,0.008947908664278754,0.008249731878666643,0.0005043315972153523,0.02572310891674853,0.9918177693305258,False,0.008947908664278754,1,0,0,0,1,0,0,0,0
Nancy McKeon,27,Valentin Chmerkovskiy,Actor/Actress,52,0,3.0,6.888888888888888,0.4194352464039304,7.333333333333333,6.5,Eliminated Week 3,11,0.011431143163678395,0.009162628544323542,0.0007580339221562471,0.02930744502628972,0.9909205629646232,False,0.011431143163678395,1,1,0,0,0,0,0,0,0
Danelle Umstead,27,Artem Chigvintsev,Athlete,46,0,2.0,6.083333333333334,0.1178511301977581,6.166666666666667,6.0,Eliminated Week 2,12,0.012567800692260772,0.009405061744618245,0.0012160700773979393,0.030512724097242806,0.9906825692667294,False,0.012567800692260772,1,0,1,0,0,0,0,0,0
Nikki Glaser,27,Gleb Savchenko,Comedian,34,0,1.0,5.833333333333333,,5.833333333333333,5.833333333333333,Eliminated Week 1,13,0.00875986549804064,0.006855271821935017,0.0006183528459081363,0.021631085785829285,0.99319140296149,False,0.00875986549804064,1,0,0,0,0,0,1,0,0
Hannah Brown,28,Alan Bersten,TV Personality,24,0,11.0,8.412872727272728,1.0698488991772188,10.333266666666669,6.666666666666667,1st Place,1,0.5197999056203346,0.12774906328536587,0.34287683668557817,0.7558678645933502,0.8867220843321238,True,0.3009018685867844,2,0,0,1,0,0,0,0,0
Kel Mitchell,28,Witney Carson,Actor/Actress,41,0,11.0,8.28029696969697,1.4871001883198758,9.999933333333331,5.333333333333333,2nd Place,2,0.2735353918176459,0.0792394160214058,0.13744783546795683,0.4007287560249913,0.9265784636429233,True,0.20069007492126173,2,1,0,0,0,0,0,0,0
Ally Brooke,28,Sasha Farber,Singer/Rapper,26,0,11.0,8.56060606060606,1.5134080878613148,10.0,5.333333333333333,3rd Place,3,0.14515248431684896,0.06606782972085308,0.03784432664497482,0.2552186433838471,0.9380266171823676,True,0.19779725256042033,2,0,0,0,1,0,0,0,0
Lauren Alaina,28,Gleb Savchenko,Singer/Rapper,24,0,,7.992424242424241,1.12697637844622,9.5,6.333333333333333,4th Place,4,0.06151221824516934,0.04722337328043525,0.004357209992276364,0.15340770741473767,0.9549061122150972,True,0.06151221824516934,1,0,0,0,1,0,0,0,0
James Van Der Beek,28,Emma Slater,Actor/Actress,42,0,10.0,8.31666,1.2333942929679569,10.6666,6.666666666666667,Eliminated Week 10,5,0.04020156748706448,0.032426239925289764,0.0027682934753641875,0.10536069595389193,0.9685921970293624,False,0.04020156748706448,1,1,0,0,0,0,0,0,0
Sean Spicer,28,Lindsay Arnold,Politician,48,0,9.0,5.87037037037037,1.029184472780437,7.0,4.0,Eliminated Week 9,6,0.02752254758631336,0.023220936784599855,0.0018657193230553347,0.07262594280763542,0.9773060382662125,False,0.02752254758631336,1,0,0,0,0,0,0,0,0
Kate Flannery,28,Pasha Pashkov,Actor/Actress,55,0,8.0,7.520825,1.3015093498923254,9.0,5.0,Eliminated Week 8,7,0.02874045784475269,0.024679397075037662,0.0018030999393281735,0.07968808033206569,0.9759150060541031,False,0.02874045784475269,1,1,0,0,0,0,0,0,0
Karamo Brown,28,Jenna Johnson,TV Personality,38,0,7.0,6.833333333333333,1.1506841765115543,8.333333333333334,5.333333333333333,Eliminated Week 7,8,0.019038417240268012,0.01736997905855695,0.0010439562744308827,0.05420511611539891,0.9829265857887506,False,0.019038417240268012,1,0,0,1,0,0,0,0,0
Sailor Brinkley-Cook,28,Valentin Chmerkovskiy,Model,21,0,6.0,7.402777777777779,1.186049308824453,9.0,6.0,Eliminated Week 6,9,0.03686490623405378,0.031779587369770115,0.0024198627211790024,0.10315625421673967,0.969199247825029,False,0.03686490623405378,1,0,0,0,0,1,0,0,0
Lamar Odom,28,Peta Murgatroyd,Athlete,39,0,4.0,4.166666666666666,0.5773502691896257,5.0,3.6666666666666665,Eliminated Week 4,10,0.009580774504791108,0.009007593468675522,0.0005271489495033133,0.02814885220247457,0.9910728189490526,False,0.009580774504791108,1,0,1,0,0,0,0,0,0
Ray Lewis,28,Cheryl Burke,Athlete,44,0,,5.0,0.0,5.0,5.0,Withdrew,11,,,,,,False,,0,0,1,0,0,0,0,0,0
Mary Wilson,28,Brandon Armstrong,Singer/Rapper,75,0,2.0,5.333333333333334,0.4714045207910319,5.666666666666667,5.0,Eliminated Week 2,12,0.00787754853822194,0.007208552579460187,0.00042201572079865387,0.022625777710695835,0.9928430387520051,False,0.00787754853822194,1,0,0,0,1,0,0,0,0
Kaitlyn Bristowe,29,Artem Chigvintsev,TV Personality,35,1,11.0,8.666666666666668,1.1547005383792517,10.0,6.666666666666667,1st Place,1,0.5399375042213024,0.13707459007638925,0.34433920685196423,0.8039910745382924,0.8794497816830288,True,0.3120399105904085,2,0,0,1,0,0,0,0,0
Nev Schulman,29,Jenna Johnson,Producer,35,0,11.0,8.787872727272728,1.249641726595461,10.0,6.666666666666667,2nd Place,2,0.2659519818227119,0.08447228188970564,0.11548479891573338,0.3958992177309834,0.9221074772492002,True,0.19418376524104405,2,0,0,0,0,0,0,0,0
Nelly,29,Daniella Karagach,Singer/Rapper,45,0,11.0,7.6515151515151505,1.4072324009569388,9.5,5.333333333333333,3rd Place,3,0.1376792528870775,0.06848431938240747,0.033645556766955714,0.2561964198630147,0.9359051713346698,True,0.10067661799107275,2,0,0,0,1,0,0,0,0
Justina Machado,29,Sasha Farber,Actor/Actress,48,0,,8.363624242424244,1.215214492735145,10.0,6.333333333333333,4th Place,4,0.05643126106890873,0.04563413008734951,0.0036019444644513005,0.14834211454143595,0.9563574592926329,True,0.05643126106890873,1,1,0,0,0,0,0,0,0
Skai Jackson,29,Alan Bersten,Actor/Actress,18,0,10.0,7.849986666666666,1.7185316732319005,9.6666,5.0,Eliminated Week 10,5,0.042245707624099266,0.0346877178923181,0.0028730549606580365,0.11090275647411942,0.9664751815523839,False,0.042245707624099266,1,1,0,0,0,0,0,0,0
Johnny Weir,29,Britt Stewart,Athlete,36,0,10.0,8.35,1.5364903088323734,10.0,6.0,Eliminated Week 10,6,0.033136167428792995,0.027997959409923202,0.0018452901977770151,0.0901181046496454,0.9727645768616174,False,0.033136167428792995,1,0,1,0,0,0,0,0,0
AJ McLean,29,Cheryl Burke,Singer/Rapper,42,0,9.0,7.814807407407408,1.1194095668126145,9.0,6.0,Eliminated Week 9,7,0.024281621356999177,0.021099551187848505,0.001573678849721435,0.06806902183026099,0.9793364406405788,False,0.024281621356999177,1,0,0,0,1,0,0,0,0
Chrishell Stause,29,Gleb Savchenko,Actor/Actress,39,0,8.0,7.125,1.5320646925708528,9.0,4.333333333333333,Eliminated Week 8,8,0.02686667476816285,0.022785664828800026,0.0016820195641794322,0.07243746914640126,0.9777219552323173,False,0.02686667476816285,1,1,0,0,0,0,0,0,0
Jeannie Mai,29,Brandon Armstrong,TV Personality,41,0,,7.285714285714286,1.0079052613579396,8.333333333333334,6.0,Withdrew,9,,,,,,False,,0,0,0,1,0,0,0,0,0
Monica Aldama,29,Valentin Chmerkovskiy,TV Personality,48,0,7.0,7.38095238095238,1.2971274735120224,9.0,5.333333333333333,Eliminated Week 7,10,0.00941968718739023,0.008683542908873392,0.0005134670755463146,0.026807002137358624,0.9913912118722275,False,0.00941968718739023,1,0,0,1,0,0,0,0,0
Veron Davis,29,Peta Murgatroyd,Athlete,36,0,6.0,6.722222222222222,0.7123253522144267,7.333333333333333,5.666666666666667,Eliminated Week 6,11,0.008662658467235114,0.007969665119657686,0.0005008100732799952,0.02447735154411377,0.9920933482470312,False,0.008662658467235114,1,0,1,0,0,0,0,0,0
Jesse Metcalfe,29,Sharna Burgess,Actor/Actress,41,0,5.0,6.533333333333334,0.3800584750330461,7.0,6.0,Eliminated Week 5,12,0.007372284535164079,0.006871081809639272,0.0003437992028677475,0.020871733921090804,0.9931758077734341,False,0.007372284535164079,1,1,0,0,0,0,0,0,0
Anne Heche,29,Keo Motsepe,Actor/Actress,51,0,4.0,6.0,0.816496580927726,7.0,5.0,Eliminated Week 4,13,0.007707899783080135,0.007108899043533968,0.0004152961148404217,0.02291361707388968,0.9929412806794922,False,0.007707899783080135,1,1,0,0,0,0,0,0,0
Carole Baskin,29,Pasha Pashkov,TV Personality,59,0,3.0,4.333333333333333,0.8819171036881968,5.333333333333333,3.6666666666666665,Eliminated Week 3,14,0.0050508160305312915,0.004756188325994889,0.00029399078796370665,0.014587330126481727,0.9952663259194064,False,0.0050508160305312915,1,0,0,1,0,0,0,0,0
Charles Oakley,29,Emma Slater,Athlete,56,0,2.0,4.5,0.7071067811865476,5.0,4.0,Eliminated Week 2,15,0.004636592825305464,0.004515243236313181,0.00021969054515765104,0.013833042936988525,0.9955050525447816,False,0.004636592825305464,1,0,1,0,0,0,0,0,0
Iman Shumpert,30,Daniella Karagach,Athlete,31,0,11.0,7.933333333333333,1.6692341335452594,10.0,5.25,1st Place,1,0.5196190623833211,0.13195985575361882,0.3376005236228628,0.7670152585507278,0.8834235550996952,True,0.5196190623833211,1,0,1,0,0,0,0,0,0
JoJo Siwa,30,Jenna Johnson,Social Media Personality,18,0,11.0,9.175,1.1306954595390497,10.25,7.25,2nd Place,2,0.27186840854625854,0.0812193454186276,0.12973792412944948,0.39881072179948784,0.9248817127044827,True,0.27186840854625854,1,0,0,0,0,0,0,1,0
Cody Rigsby,30,Cheryl Burke,Fitness Instructor,34,0,11.0,7.9125,1.481424333388498,9.5,6.0,3rd Place,3,0.1467069424869452,0.06801121475659833,0.041172062857805725,0.25950301347522037,0.9363197559942307,True,0.1467069424869452,1,0,0,0,0,0,0,0,0
Amanda Kloots,30,Alan Bersten,TV Personality,39,0,,8.9375,1.0980569960920366,10.5,7.0,4th Place,4,0.06180558658347448,0.04871558587013255,0.004411920071958092,0.15959940824537153,0.9535473806945355,True,0.06180558658347448,1,0,0,1,0,0,0,0,0
Suni Lee,30,Sasha Farber,Athlete,18,0,9.0,8.430555555555555,1.2233265213252666,10.5,7.0,Eliminated Week 9,5,0.054592097694513314,0.0456223776472828,0.003457063923166311,0.1425911486353411,0.9563682084253629,False,0.054592097694513314,1,0,1,0,0,0,0,0,0
Melora Hardin,30,Artem Chigvintsev,Actor/Actress,54,0,9.0,8.50462962962963,1.3061095160442078,10.5,6.5,Eliminated Week 9,6,0.03318632372381764,0.028112554023734474,0.00242959840275391,0.09176681874603666,0.972656151397325,False,0.03318632372381764,1,1,0,0,0,0,0,0,0
Jimmie Allen,30,Emma Slater,Singer/Rapper,36,0,8.0,7.817708333333334,1.4187550258634145,9.5,5.5,Eliminated Week 8,7,0.01616221196894435,0.013932551722191567,0.0009768250447823924,0.04440887519899429,0.9862588969073666,False,0.01616221196894435,1,0,0,0,1,0,0,0,0
Olivia Jade,30,Valentin Chmerkovskiy,Social Media Personality,21,0,8.0,8.40625,1.3688988014354562,10.5,6.25,Eliminated Week 8,8,0.02125442665962466,0.017912570177426042,0.0015033751717574892,0.05606173549116276,0.9824026437021955,False,0.02125442665962466,1,0,0,0,0,0,0,1,0
"Mike ""The Miz"" Mizanin",30,Witney Carson,Athlete,40,0,7.0,7.494047619047619,0.9280943524147354,8.5,6.0,Eliminated Week 7,9,0.012838523521658273,0.011624846740996484,0.0008228403855931392,0.03595946531552267,0.988508737425295,False,0.012838523521658273,1,0,1,0,0,0,0,0,0
Kenya Moore,30,Brandon Armstrong,TV Personality,50,0,6.0,7.3125,1.0774680969754975,9.0,6.0,Eliminated Week 6,10,0.010488798965911544,0.009268927024266356,0.0005443017308338364,0.028762883148064647,0.9908161969757705,False,0.010488798965911544,1,0,0,1,0,0,0,0,0
Melanie C,30,Gleb Savchenko,Singer/Rapper,47,1,5.0,7.766666666666666,0.8728147315184108,9.0,6.75,Eliminated Week 5,11,0.01826976494781996,0.016028169118191708,0.0011507587029772218,0.0530649847971185,0.9842246803726885,False,0.01826976494781996,1,0,0,0,1,0,0,0,0
Matt James,30,Lindsay Arnold,Athlete,29,0,4.0,6.322916666666667,0.7171631032524377,7.125,5.5,Eliminated Week 4,12,0.006683780346718632,0.006258118735682856,0.00041964647578841976,0.019999642835330043,0.9937808017454349,False,0.006683780346718632,1,0,1,0,0,0,0,0,0
Brian Austin Green,30,Sharna Burgess,Actor/Actress,48,0,4.0,6.145833333333333,0.3359274061791061,6.5,5.75,Eliminated Week 4,13,0.005717533947757283,0.005448576214828836,0.00030424566525808844,0.016901190262204012,0.9945809498926927,False,0.005717533947757283,1,1,0,0,0,0,0,0,0
Christine Chiu,30,Pasha Pashkov,TV Personality,38,1,3.0,6.416666666666667,0.5204164998665333,7.0,6.0,Eliminated Week 3,14,0.008744963538589695,0.008420992843858749,0.0004396469161217393,0.026098622331356094,0.9916493281044153,False,0.008744963538589695,1,0,0,1,0,0,0,0,0
Martin Kove,30,Britt Stewart,Actor/Actress,75,0,2.0,3.5,0.3535533905932738,3.75,3.25,Eliminated Week 2,15,0.004032045487020086,0.0037269845181771904,0.0002592185346680257,0.011268591466653355,0.9962868543182923,False,0.004032045487020086,1,1,0,0,0,0,0,0,0
Charli D'Amelio,31,Mark Ballas,Social Media Personality,18,0,11.0,9.475,1.1146125385581804,11.25,8.0,1st Place,1,0.5137185238441375,0.127163771338133,0.3471715050078203,0.7696549464501665,0.8871825243396811,True,0.5137185238441375,1,0,0,0,0,0,0,1,0
Gabby Windey,31,Valentin Chmerkovskiy,TV Personality,31,0,11.0,9.0625,1.0627042287380708,10.25,7.0,2nd Place,2,0.2716376881642638,0.07739152268702444,0.12715260313484905,0.39124305400888193,0.9281676892221972,True,0.2716376881642638,1,0,0,1,0,0,0,0,0
Wayne Brady,31,Witney Carson,Comedian,50,0,11.0,9.0625,1.1535723499922608,11.25,7.25,3rd Place,3,0.15135944129405682,0.06590517135873285,0.04372680721288066,0.25987200427650237,0.9381697611291987,True,0.15135944129405682,1,0,0,0,0,0,1,0,0
Shangela,31,Gleb Savchenko,TV Personality,40,0,,8.6375,1.1952597346741558,10.5,7.0,4th Place,4,0.06328434669754186,0.0481893163849952,0.00435605445765412,0.15697406738229835,0.9540261328447891,True,0.06328434669754186,1,0,0,1,0,0,0,0,0
Daniel Durant,31,Britt Stewart,Actor/Actress,32,0,9.0,8.152777777777779,0.9778359752251112,9.75,6.75,Eliminated Week 9,5,0.033334996613484075,0.02817121011434,0.0019403678488684145,0.09057260581071273,0.9726006623826714,False,0.033334996613484075,1,1,0,0,0,0,0,0,0
Trevor Donovan,31,Emma Slater,Actor/Actress,39,0,9.0,7.958333333333333,1.489546910976623,9.75,5.25,Eliminated Week 9,6,0.027205608214331385,0.022922088771710463,0.0015356814756403252,0.07175304610857026,0.9775915594908752,False,0.027205608214331385,1,1,0,0,0,0,0,0,0
Vinny Guadagnino,31,Koko Iwasaki,TV Personality,34,0,8.0,6.734375,1.199772113778279,7.875,4.25,Eliminated Week 8,7,0.015714236314578807,0.014118526691155889,0.0009350232463286592,0.04559691509935855,0.9860780309997673,False,0.015714236314578807,1,0,0,1,0,0,0,0,0
Heidi D'Amelio,31,Artem Chigvintsev,Social Media Personality,50,0,8.0,8.21875,1.1984923564927017,9.75,6.0,Eliminated Week 8,8,0.019213670491914314,0.016528770944156505,0.0011168725638145529,0.051398917517057406,0.9837399870848667,False,0.019213670491914314,1,0,0,0,0,0,0,1,0
Jordin Sparks,31,Brandon Armstrong,Singer/Rapper,32,0,7.0,7.857142857142857,0.9906557472320088,8.875,6.5,Eliminated Week 7,9,0.014284278405832998,0.012520204379945526,0.0008630880090288789,0.038873192194496135,0.987634612795097,False,0.014284278405832998,1,0,0,0,1,0,0,0,0
Jessie James Decker,31,Alan Bersten,Singer/Rapper,34,1,6.0,7.083333333333333,1.4375905768565216,9.0,5.0,Eliminated Week 6,10,0.011160688358533113,0.009968006001517033,0.000636089065183284,0.03167472020707789,0.9901303744848508,False,0.011160688358533113,1,0,0,0,1,0,0,0,0
Joseph Baena,31,Daniella Karagach,Actor/Actress,24,0,5.0,6.95,1.1911129249571597,8.75,5.75,Eliminated Week 5,11,0.008427235031791715,0.00806436726301162,0.00038971111534939095,0.02458610299923312,0.9920001464937134,False,0.008427235031791715,1,1,0,0,0,0,0,0,0
Selma Blair,31,Sasha Farber,Actor/Actress,50,0,,7.8,1.3038404810405295,10.0,7.0,Withdrew,12,,,,,,False,,0,1,0,0,0,0,0,0,0
Sam Champion,31,Cheryl Burke,News Anchor,61,0,4.0,6.0,0.67700320038633,6.5,5.0,Eliminated Week 4,13,0.005640886947932293,0.005225331982485651,0.0003477650002043361,0.01664749593261383,0.9948018301805224,False,0.005640886947932293,1,0,0,0,0,0,0,0,0
Cheryl Ladd,31,Louis van Amstel,Actor/Actress,71,0,3.0,5.5,0.4330127018922193,6.0,5.25,Eliminated Week 3,14,0.0057532990007507665,0.005147638130712432,0.00028655951466360723,0.01567909054855196,0.9948787243431366,False,0.0057532990007507665,1,1,0,0,0,0,0,0,0
Teresa Giudice,31,Pasha Pashkov,TV Personality,50,0,2.0,5.375,0.5303300858899106,5.75,5.0,Eliminated Week 2,15,0.005115577009000806,0.004660351741321972,0.0003064893587252959,0.014367948204544725,0.9953612663889398,False,0.005115577009000806,1,0,0,1,0,0,0,0,0
Jason Lewis,31,Peta Murgatroyd,Actor/Actress,51,0,1.0,4.5,,4.5,4.5,Eliminated Week 1,16,0.004048408619007978,0.003985844750673954,0.00018983158807441304,0.01154817109451017,0.9960299791361463,False,0.004048408619007978,1,1,0,0,0,0,0,0,0
Xochitl Gomez,32,Valentin Chmerkovskiy,Actor/Actress,17,0,11.0,9.121212121212125,1.335084077857831,10.5,6.0,1st Place,1,0.4574567701882723,0.11312384026872811,0.3054717679283259,0.6770231799603402,0.8983726372786895,True,0.3310032240796734,2,1,0,0,0,0,0,0,0
Jason Mraz,32,Daniella Karagach,Singer/Rapper,46,0,11.0,8.886363636363637,1.0744977685158097,10.75,7.0,2nd Place,2,0.2622630243867911,0.06883238432701295,0.150637847256719,0.3812631273497285,0.9356003940970099,True,0.18212085415446186,2,0,0,0,1,0,0,0,0
Ariana Madix,32,Pasha Pashkov,TV Personality,38,0,11.0,8.840909090909092,1.2624131133218113,10.5,6.666666666666667,3rd Place,3,0.15483383506766885,0.05602059464688573,0.05722020977194957,0.24384752962705947,0.9469512290471779,True,0.10209080039750071,2,0,0,1,0,0,0,0,0
Charity Lawson,32,Artem Chigvintsev,TV Personality,27,0,,8.825757575757576,1.049109771726159,9.833333333333334,7.0,4th Place,4,0.08689137064959049,0.04531980532654301,0.01927709495087825,0.16282218013504582,0.9566450333231887,True,0.08689137064959049,1,0,0,1,0,0,0,0,0
Alyson Hannigan,32,Sasha Farber,Actor/Actress,49,0,,7.318181818181817,1.505922650836699,9.0,4.333333333333333,5th Place,5,0.038554999707677846,0.032004525980498036,0.0024530363085509812,0.1027291504751402,0.9689879984294733,True,0.038554999707677846,1,1,0,0,0,0,0,0,0
Harry Jowsey,32,Rylee Arnold,TV Personality,26,1,9.0,6.416666666666667,1.286953767623375,8.0,4.0,Eliminated Week 9,6,0.02805217515021587,0.024024045054374867,0.0016394702814883518,0.0765240405960112,0.9765395693876512,False,0.02805217515021587,1,0,0,1,0,0,0,0,0
Barry Williams,32,Peta Murgatroyd,Actor/Actress,68,0,8.0,6.932291666666666,1.445768576153753,8.75,5.0,Eliminated Week 8,7,0.028705157134166798,0.024413767049754766,0.0016567175473974215,0.07745734146175536,0.976168060372651,False,0.028705157134166798,1,1,0,0,0,0,0,0,0
Lele Pons,32,Brandon Armstrong,Social Media Personality,27,1,7.0,7.684523809523809,1.1486347428520405,9.25,6.333333333333333,Eliminated Week 7,8,0.04150168019675863,0.03523071494038811,0.0027085616222050084,0.10974748338698123,0.9659682480127951,False,0.04150168019675863,1,0,0,0,0,0,0,1,0
Mauricio Umansky,32,Emma Slater,TV Personality,53,1,6.0,6.222222222222221,1.6697194264195894,8.25,4.0,Eliminated Week 6,9,0.01857322778287343,0.0162610787288005,0.001131814708520069,0.05114886207470191,0.9839991129551663,False,0.01857322778287343,1,0,0,1,0,0,0,0,0
Mira Sorvino,32,Gleb Savchenko,Actor/Actress,55,0,5.0,6.5,0.6871842709362765,7.333333333333333,5.666666666666667,Eliminated Week 5,10,0.01192359053492154,0.011030536053133958,0.0006973678145359501,0.034335699951215874,0.9890898091998338,False,0.01192359053492154,1,1,0,0,0,0,0,0,0
Adrian Peterson,32,Britt Stewart,Athlete,38,0,4.0,5.875,0.8539125638299665,7.0,5.0,Eliminated Week 4,11,0.013439408098123202,0.012369993493782953,0.0008232748228260251,0.03842587594187174,0.9877811535572159,False,0.013439408098123202,1,0,1,0,0,0,0,0,0
Tyson Beckford,32,Jenna Johnson,Model,52,0,3.0,5.0,1.0,6.0,4.0,Eliminated Week 3,12,0.006814616823894885,0.006536775618130423,0.00040723653707827606,0.02033448107190788,0.9935056763185666,False,0.006814616823894885,1,0,0,0,0,1,0,0,0
